,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
0,1200,2020-09-21 09:29:59.999997,4645.0,4697.0,-52.0,-65.3009708737861,-62.9800166527891,13.300970873786099,7,-4,0,0,-5161.165048543318,-5161.165048543318
1,1201,2020-09-21 09:31:00.000002,4643.2,4695.4,-52.1999999999998,-65.2868238557556,-62.9801831806825,13.086823855755803,7,-4,0,0,-4921.165048543563,-4921.165048543563
2,1202,2020-09-21 09:31:59.999998,4639.2,4690.0,-50.8000000000001,-65.2699029126211,-62.9798501248956,14.46990291262101,7,-4,0,0,-6601.165048543203,-6601.165048543203
3,1203,2020-09-21 09:33:00.000003,4632.8,4684.4,-51.5999999999994,-65.2546463245489,-62.9800166527891,13.654646324549503,7,-4,0,0,-5641.165048544042,-5641.165048544042
4,1204,2020-09-21 09:33:59.999999,4625.0,4674.0,-49.0,-65.2368932038832,-62.9781848459614,16.2368932038832,7,-4,0,0,-8761.165048543318,-8761.165048543318
5,1205,2020-09-21 09:35:00.000004,4631.2,4682.2,-51.0,-65.2213592233007,-62.9771856786009,14.221359223300695,7,-4,0,0,-6361.165048543318,-6361.165048543318
6,1206,2020-09-21 09:36:00.000000,4624.4,4674.2,-49.8000000000001,-65.2041608876557,-62.9770191507075,15.404160887655607,7,-4,0,0,-7801.165048543203,-7801.165048543203
7,1207,2020-09-21 09:36:59.999996,4621.8,4671.4,-49.5999999999994,-65.1839112343964,-62.9765195670272,15.583911234397007,7,-4,0,0,-8041.165048544042,-8041.165048544042
8,1208,2020-09-21 09:38:00.000001,4622.6,4673.4,-50.7999999999992,-65.1647711511786,-62.9778517901746,14.364771151179397,7,-4,0,0,-6601.165048544277,-6601.165048544277
9,1209,2020-09-21 09:38:59.999997,4618.0,4667.8,-49.8000000000001,-65.1450762829401,-62.9785179017483,15.34507628294,7,-4,0,0,-7801.165048543203,-7801.165048543203
10,1210,2020-09-21 09:40:00.000002,4617.4,4668.8,-51.4000000000005,-65.1287101248263,-62.9786844296417,13.728710124825795,7,-4,0,0,-5881.165048542715,-5881.165048542715
11,1211,2020-09-21 09:40:59.999998,4617.0,4669.8,-52.8000000000001,-65.1134535367542,-62.9801831806825,12.313453536754096,7,-4,0,0,-4201.165048543203,-4201.165048543203
12,1212,2020-09-21 09:42:00.000003,4620.2,4670.0,-49.8000000000001,-65.092649098474,-62.9783513738548,15.292649098473902,7,-4,0,0,-7801.165048543203,-7801.165048543203
13,1213,2020-09-21 09:42:59.999999,4617.2,4666.6,-49.4000000000005,-65.0735090152563,-62.9765195670272,15.673509015255803,7,-4,0,0,-8281.165048542714,-8281.165048542714
