,account
1342,6608.2543199999855
1343,7568.254319999987
1344,7568.254319999987
1345,7568.254319999987
1346,9008.254319999985
1347,11168.254319999987
1348,9248.254319999985
1349,10448.254319999985
1350,8528.254319999987
1351,7568.254319999987
1352,9728.254319999987
1353,8528.254319999987
1354,8768.254319999987
1355,9248.254319999985
1356,9248.254319999985
1357,10448.254319999985
1358,10928.254319999987
1359,11408.254319999985
1360,11168.254319999987
1361,14768.254319999985
1362,10688.254319999984
1363,12368.254319999985
1364,9728.254319999987
1365,12608.254319999985
1366,11408.254319999985
1367,11888.254319999984
1368,10928.254319999987
1369,9968.254319999987
1370,13808.254319999985
1371,11648.254319999985
1372,12848.254319999985
1373,12608.254319999985
1374,12368.254319999985
1375,15248.254319999985
1376,13568.254319999985
1377,14048.254319999985
1378,16208.254319999985
1379,12128.254319999987
1380,12368.254319999985
1381,13568.254319999985
1382,15968.254319999985
1383,14528.254319999985
1384,13568.254319999985
1385,12608.254319999985
1386,15248.254319999985
1387,15248.254319999985
1388,13328.254319999985
1389,11888.254319999984
1390,11888.254319999984
1391,10208.254319999985
1392,10928.254319999987
1393,11648.254319999985
1394,10928.254319999987
1395,14528.254319999985
1396,14048.254319999985
1397,14048.254319999985
1398,11168.254319999987
1399,11168.254319999987
1400,10208.254319999985
1401,10928.254319999987
1402,10928.254319999987
1403,7088.254319999984
1404,9728.254319999987
1405,5408.2543199999855
1406,8048.2543199999855
1407,8528.254319999987
1408,7328.254319999987
1409,1808.2543199999855
1410,3008.2543199999855
1411,1568.2543199999855
1412,6128.254319999987
1413,6128.254319999987
1414,10448.254319999985
1415,3728.254319999989
1416,3728.254319999989
1417,4208.2543199999855
1418,5168.254319999987
1419,9008.254319999985
1420,6368.254319999987
1421,2528.254319999989
1422,1808.2543199999855
1423,7568.254319999987
1424,7328.254319999987
1425,5168.254319999987
1426,7088.254319999984
1427,9008.254319999985
1428,8528.254319999987
1429,4928.254319999987
1430,5168.254319999987
1431,2768.2543199999855
1432,2288.2543199999855
1433,-1791.7456800000145
1434,-351.74568000001454
1435,-111.74568000001454
1436,4208.2543199999855
1437,10928.254319999987
1438,13328.254319999985
1439,20395.16447999999
1440,11620.25255999999
1441,-3499.74744000001
1442,-42619.747440000014
1443,-16459.74744000001
1444,-2059.74744000001
1445,-10939.74744000001
1446,-3259.74744000001
1447,-2779.74744000001
1448,2020.25255999999
1449,340.2525599999899
1450,4900.25255999999
1451,5860.25255999999
1452,3940.25255999999
1453,4180.25255999999
1454,820.2525599999899
1455,340.2525599999899
1456,-2779.74744000001
1457,-5659.74744000001
1458,-619.7474400000101
1459,1540.25255999999
1460,2500.25255999999
1461,100.2525599999899
1462,-3979.74744000001
1463,340.2525599999899
1464,-3259.74744000001
1465,-2779.74744000001
1466,-4219.74744000001
1467,-6859.74744000001
1468,-5179.74744000001
1469,-7819.74744000001
1470,-7819.74744000001
1471,-8299.74744000001
1472,-6379.74744000001
1473,-6619.74744000001
1474,-3499.74744000001
1475,-6139.74744000001
1476,-5659.74744000001
1477,-6859.74744000001
1478,-8059.74744000001
1479,-8299.74744000001
1480,-9979.74744000001
1481,-9259.74744000001
1482,-10459.74744000001
1483,-11659.74744000001
1484,-10939.74744000001
1485,-9739.74744000001
1486,-10939.74744000001
1487,-13099.74744000001
1488,-11659.74744000001
1489,-13099.74744000001
1490,-16219.74744000001
1491,-12139.74744000001
1492,-14059.74744000001
1493,-15979.74744000001
1494,-13579.74744000001
1495,-14059.74744000001
1496,-15019.74744000001
1497,-12859.74744000001
1498,-14539.74744000001
1499,-14539.74744000001
1500,-11419.74744000001
1501,-11179.74744000001
1502,-14059.74744000001
1503,-14779.74744000001
1504,-14539.74744000001
1505,-15019.74744000001
1506,-16459.74744000001
1507,-16699.74744000001
1508,-15259.74744000001
1509,-15739.74744000001
1510,-13579.74744000001
1511,-14059.74744000001
1512,-12859.74744000001
1513,-12379.74744000001
1514,-10459.74744000001
1515,-12619.74744000001
1516,-12139.74744000001
1517,-10219.74744000001
1518,-13099.74744000001
1519,-14299.74744000001
1520,-11659.74744000001
1521,-13579.74744000001
1522,-12859.74744000001
1523,-11419.74744000001
1524,-13819.74744000001
1525,-15019.74744000001
1526,-15259.74744000001
1527,-13579.74744000001
1528,-9259.74744000001
1529,-9499.74744000001
1530,-9259.747440000012
1531,-9739.74744000001
1532,-12139.747440000012
1533,-10939.747440000008
1534,-8299.74744000001
1535,-9739.74744000001
1536,-7579.74744000001
1537,-9739.747440000012
1538,-9739.747440000008
1539,-5659.74744000001
1540,-7579.747440000012
1541,-11179.747440000012
1542,-8779.747440000012
1543,-9739.747440000008
1544,-10939.747440000008
1545,-9259.74744000001
1546,-9259.74744000001
1547,-8779.747440000012
1548,-7099.747440000009
1549,-7579.747440000012
1550,-7819.747440000011
1551,-3446.766600000011
1552,-5066.766600000013
1553,-7773.78108000001
1554,-7053.781080000008
1555,-5133.781080000006
1556,-8253.781080000008
1557,-5853.781080000008
1558,-6813.781080000009
1559,-6573.78108000001
1560,-13293.781080000008
1561,-8973.78108000001
1562,-9693.781080000008
1563,-8733.781080000006
1564,-8013.78108000001
1565,-7053.781080000008
1566,-9693.781080000008
1567,-9693.781080000008
1568,-8733.781080000006
1569,-8733.781080000006
1570,-8733.781080000006
1571,-9213.78108000001
1572,-10893.781080000008
1573,-9213.78108000001
1574,-11133.781080000006
1575,-9453.781080000008
1576,-11853.781080000008
1577,-9933.781080000006
1578,-10893.781080000008
1579,-13533.781080000008
1580,-10653.781080000008
1581,-11133.781080000006
1582,-8493.781080000008
1583,-10893.781080000008
1584,-8253.781080000008
1585,-7053.781080000008
1586,-9933.781080000006
1587,-9213.78108000001
1588,-9693.781080000008
1589,-11133.781080000006
1590,-12333.781080000006
1591,-12573.78108000001
1592,-16173.781080000006
1593,-14973.781080000008
1594,-15933.781080000008
1595,-17613.781080000008
1596,-16893.781080000008
1597,-18093.781080000008
1598,-15213.78108000001
1599,-14973.781080000008
1600,-17133.781080000008
1601,-15693.781080000008
1602,-15693.781080000008
1603,-16653.781080000008
1604,-17613.781080000008
1605,-17373.781080000008
1606,-19293.781080000008
1607,-16653.781080000008
1608,-17853.781080000008
1609,-17613.781080000008
1610,-12333.781080000006
1611,-11373.78108000001
1612,-10893.781080000008
1613,-12093.781080000008
1614,-12333.781080000006
1615,-8733.781080000006
1616,-12813.78108000001
1617,-11373.78108000001
1618,-8733.781080000006
1619,-8493.781080000008
1620,-9213.78108000001
1621,-9213.78108000001
1622,-9453.781080000008
1623,-9453.781080000008
1624,-9453.781080000008
1625,-8493.781080000008
1626,-9933.781080000006
1627,-9213.78108000001
1628,-10893.781080000008
1629,-8013.78108000001
1630,-8493.781080000008
1631,-9453.781080000008
1632,-7293.781080000007
1633,-6041.104440000011
1634,-7301.10444000001
1635,-5141.104440000011
1636,-5321.104440000009
1637,-5501.104440000007
1638,-4781.104440000015
1639,-5321.104440000009
1640,-7661.104440000012
1641,-8021.10444000001
1642,-10548.590040000012
1643,-12588.590040000012
1644,-8028.590040000014
1645,-10188.59004000001
1646,-9468.590040000012
1647,-7548.590040000011
1648,-8748.59004000001
1649,-9228.590040000014
1650,-10188.59004000001
1651,-10908.590040000012
1652,-9708.590040000012
1653,-10908.590040000012
1654,-11148.59004000001
1655,-8268.590040000012
1656,-9468.590040000012
1657,-10668.590040000012
1658,-4856.189520000013
1659,-7016.18952000001
1660,-8276.18952000001
1661,-9004.01676000001
1662,-10564.016760000008
1663,-9964.01676000001
1664,-6124.016760000011
1665,-10204.01676000001
1666,-12364.01676000001
1667,-9964.01676000001
1668,-7564.0167600000095
1669,-10444.01676000001
1670,-7804.0167600000095
1671,-6124.016760000011
1672,-5111.953200000015
1673,-6191.953200000013
1674,-6731.953200000011
1675,-10340.04252000001
1676,-6980.042520000009
1677,-9140.04252000001
1678,-2848.0694400000148
1679,-4648.069440000014
1680,-24097.480080000016
1681,-23977.480080000016
1682,-11377.480080000012
1683,-97.4800800000121
1684,-13537.480080000012
1685,-11377.480080000012
1686,-4657.480080000013
1687,-8257.480080000012
1688,-8977.480080000012
1689,-8977.480080000012
1690,-8977.480080000012
1691,-6097.480080000012
1692,-10177.480080000012
1693,-17377.480080000012
1694,-17137.480080000012
1695,-12577.480080000012
1696,-8737.480080000012
1697,-10897.480080000012
1698,-19537.480080000012
1699,-17617.480080000012
1700,-13777.480080000012
1701,-17137.480080000012
1702,-7057.480080000012
1703,-3457.480080000013
1704,-1297.480080000012
1705,-337.4800800000112
1706,-5137.480080000012
1707,-5137.480080000012
1708,-9697.480080000012
1709,-4417.480080000012
1710,-7297.480080000012
1711,-5617.480080000012
1712,-7777.480080000012
1713,-8257.480080000012
1714,-6097.480080000012
1715,-8017.480080000012
1716,-4177.480080000012
1717,-7297.480080000012
1718,-4657.480080000013
1719,-5617.480080000012
1720,-6097.480080000012
1721,-5377.480080000012
1722,-4177.480080000012
1723,-7057.480080000012
1724,-4657.480080000013
1725,-8497.480080000012
1726,-5857.480080000012
1727,-5137.480080000012
1728,-9457.480080000012
1729,-7057.480080000012
1730,-13297.480080000012
1731,-7297.480080000012
1732,-11617.480080000012
1733,-10417.480080000012
1734,-4177.480080000012
1735,-4897.480080000012
1736,-6817.480080000012
1737,-5137.480080000012
1738,-4417.480080000012
1739,-2737.480080000011
1740,-3697.480080000012
1741,-5617.480080000012
1742,-8737.480080000012
1743,-5377.480080000012
1744,-4897.480080000012
1745,-5377.480080000012
1746,-6817.480080000012
1747,-7777.480080000012
1748,-9937.480080000012
1749,-8977.480080000012
1750,-6817.480080000012
1751,-10177.480080000012
1752,-9937.480080000012
1753,-10177.480080000012
1754,-9457.480080000012
1755,-14257.480080000012
1756,-11617.480080000012
1757,-10177.480080000012
1758,-9217.480080000012
1759,-5857.480080000012
1760,-4897.480080000012
1761,-6097.480080000012
1762,-6817.480080000012
1763,-5137.480080000012
1764,-6337.480080000012
1765,-7777.480080000012
1766,-6817.480080000012
1767,-8497.480080000012
1768,-6577.480080000012
1769,-13057.480080000012
1770,-10177.480080000012
1771,-9937.480080000012
1772,-10657.480080000012
1773,-9217.480080000012
1774,-7297.480080000012
1775,-11617.480080000012
1776,-14497.480080000012
1777,-11137.480080000012
1778,-12817.480080000012
1779,-9697.480080000012
1780,-8737.480080000012
1781,-5857.480080000012
1782,-5857.480080000012
1783,-8737.480080000012
1784,-10177.480080000012
1785,-12577.480080000012
1786,-7297.480080000012
1787,-7537.480080000012
1788,-10177.480080000012
1789,-11617.480080000012
1790,-9457.480080000012
1791,-9217.480080000012
1792,-11377.480080000012
1793,-25777.480080000016
1794,-18817.480080000012
1795,-17857.480080000012
1796,-20737.480080000012
1797,-11857.480080000012
1798,-10177.480080000012
1799,-4897.480080000012
1800,-23137.480080000016
1801,-14017.480080000012
1802,-19777.480080000012
1803,-18337.480080000012
1804,-22657.480080000016
1805,-21937.480080000016
1806,-24337.480080000016
1807,-21697.480080000016
1808,-28417.480080000016
1809,-25777.480080000016
1810,-24817.480080000016
1811,-22657.480080000016
1812,-13537.480080000012
1813,-23137.480080000016
1814,-28177.480080000016
1815,-19537.480080000012
1816,-19057.480080000012
1817,-20017.480080000012
1818,-21697.480080000016
1819,-18577.480080000012
1820,-15697.480080000012
1821,-12577.480080000012
1822,-16897.480080000012
1823,-19777.480080000012
1824,-20017.480080000012
1825,-12337.480080000012
1826,-13537.480080000012
1827,-16417.480080000012
1828,-7537.480080000012
1829,-15697.480080000012
1830,-13057.480080000012
1831,-16417.480080000012
1832,-22897.480080000016
1833,-21937.480080000016
1834,-11377.480080000012
1835,-21457.480080000012
1836,-21457.480080000012
1837,-14737.480080000012
1838,-12097.480080000012
1839,-10177.480080000012
1840,-9937.480080000012
1841,-15697.480080000012
1842,-15457.480080000012
1843,-12337.480080000012
1844,-13297.480080000012
1845,-19537.480080000012
1846,-13297.480080000012
1847,-14977.480080000012
1848,-18817.480080000012
1849,-12337.480080000012
1850,-18577.480080000012
1851,-15937.480080000012
1852,-18817.480080000012
1853,-12337.480080000012
1854,-8497.480080000012
1855,-8737.480080000012
1856,-20017.480080000012
1857,-19297.480080000012
1858,-16417.480080000012
1859,-12337.480080000012
1860,-14017.480080000012
1861,-13777.480080000012
1862,-14977.480080000012
1863,-20977.480080000012
1864,-17617.480080000012
1865,-23377.480080000016
1866,-20977.480080000012
1867,-15697.480080000012
1868,-16657.480080000012
1869,-14257.480080000012
1870,-17137.480080000012
1871,-23137.480080000016
1872,-16417.480080000012
1873,-12577.480080000012
1874,-14257.480080000012
1875,-16897.480080000012
1876,-20737.480080000012
1877,-15697.480080000012
1878,-15697.480080000012
1879,-16177.480080000012
1880,-10177.480080000012
1881,-16897.480080000012
1882,-13057.480080000012
1883,-14257.480080000012
1884,-14257.480080000012
1885,-14977.480080000012
1886,-12577.480080000012
1887,-16657.480080000012
1888,-14257.480080000012
1889,-15697.480080000012
1890,-14737.480080000012
1891,-13297.480080000012
1892,-13537.480080000012
1893,-14737.480080000012
1894,-8737.480080000012
1895,-15457.480080000012
1896,-10897.480080000012
1897,-12817.480080000012
1898,-12097.480080000012
1899,-15937.480080000012
1900,-7491.213480000012
1901,-10911.213480000017
1902,-14524.812720000013
1903,-10204.812720000016
1904,-12364.812720000016
1905,-11164.812720000016
1906,-8524.812720000013
1907,-7324.8127200000135
1908,-3392.934720000014
1909,-3872.934720000014
1910,-3872.934720000014
1911,-6226.855320000012
1912,-4966.855320000012
1913,-2986.855320000014
1914,-2820.7665600000128
1915,-3180.7665600000146
1916,-3780.7665600000146
1917,-3540.7665600000146
1918,-1260.7665600000146
1919,-10408.414320000009
1920,-9688.414320000009
1921,-8488.414320000013
1922,-11128.414320000009
1923,-11848.414320000013
1924,-13048.414320000013
1925,-13528.414320000013
1926,-16408.41432000001
1927,-14488.414320000009
1928,-16168.414320000009
1929,-10888.414320000013
1930,-8728.414320000013
1931,-8488.41432000001
1932,-3642.679680000011
1933,-5082.679680000015
1934,-5082.679680000015
1935,-6522.679680000013
1936,-1842.679680000011
1937,-6897.246120000014
1938,-6177.246120000014
1939,-6897.246120000014
1940,-5937.246120000014
1941,-3777.2461200000143
1942,-1091.9108400000123
1943,-2831.9108400000123
1944,-1151.9108400000123
1945,-4931.910840000012
1946,-7106.492880000014
1947,-7226.492880000014
1948,-9986.492880000013
1949,-7226.4928800000125
1950,-3866.4928800000143
1951,-3146.4928800000125
