,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
5244,6444,2020-10-28 14:24:00.000000,4663.8,4717.0,-53.1999999999998,-54.49680998613,-57.3643630308074,1.2968099861302065,2,-1,0,94859.99999999933,359.99999999993906,73933.01531999928
5245,6445,2020-10-28 14:24:59.999996,4661.8,4715.6,-53.8000000000001,-54.4915395284324,-57.3582014987508,0.6915395284323012,2,-1,0,94859.99999999933,540.000000000029,74113.01531999937
5246,6446,2020-10-28 14:26:00.000001,4661.8,4714.2,-52.3999999999996,-54.4848821081828,-57.3497085761863,2.0848821081832014,3,-1,0.0,94859.99999999933,119.9999999998802,73693.01531999922
5247,6447,2020-10-28 14:26:59.999997,4659.6,4712.2,-52.5999999999994,-54.4765603328707,-57.3413821815152,1.8765603328712999,3,-1,0,94859.99999999933,179.99999999981924,73753.01531999916
5248,6448,2020-10-28 14:28:00.000002,4658.0,4709.8,-51.8000000000001,-54.4674063800274,-57.332223147377,2.667406380027302,3,-1,0,94859.99999999933,-59.99999999997101,73513.01531999937
5249,6449,2020-10-28 14:28:59.999998,4658.2,4710.6,-52.4000000000005,-54.4585298196945,-57.3248959200664,2.0585298196939945,3,-1,0,94859.99999999933,120.00000000015092,73693.01531999948
5250,6450,2020-10-28 14:30:00.000003,4657.2,4709.8,-52.6000000000003,-54.4496532593617,-57.3165695253953,1.8496532593614035,3,-1,0,94859.99999999933,180.00000000008995,73753.01531999942
5251,6451,2020-10-28 14:30:59.999999,4658.8,4712.0,-53.1999999999998,-54.4407766990288,-57.3092422980847,1.2407766990290057,2,-2,73.09223999999999,94859.99999999933,359.99999999994117,73859.92307999928
5252,6452,2020-10-28 14:32:00.000004,4657.0,4710.4,-53.3999999999996,-54.4327323162271,-57.3015820149873,1.0327323162275022,2,-2,0,94859.99999999933,479.9999999998235,73979.92307999916
5253,6453,2020-10-28 14:33:00.000000,4655.8,4709.2,-53.3999999999996,-54.4266296809983,-57.294754371357,1.0266296809987026,2,-2,0,94859.99999999933,479.9999999998235,73979.92307999916
5254,6454,2020-10-28 14:33:59.999996,4653.2,4707.8,-54.6000000000003,-54.4227461858527,-57.2879267277267,-0.17725381414759767,2,-2,0,94859.99999999933,1200.000000000243,74699.92307999959
5255,6455,2020-10-28 14:35:00.000001,4654.6,4707.8,-53.1999999999998,-54.4169209431342,-57.2791007493753,1.2169209431344044,2,-2,0,94859.99999999933,359.99999999994117,73859.92307999928
5256,6456,2020-10-28 14:35:59.999997,4654.4,4706.8,-52.4000000000005,-54.4102635228845,-57.2696086594502,2.010263522883996,3,-2,0,94859.99999999933,-119.99999999963507,73379.9230799997
5257,6457,2020-10-28 14:37:00.000002,4653.4,4705.4,-52.0,-54.4027739251037,-57.2601165695252,2.402773925103702,3,-2,0,94859.99999999933,-359.9999999999369,73139.9230799994
5258,6458,2020-10-28 14:37:59.999998,4653.8,4709.0,-55.1999999999998,-54.4002773925101,-57.2534554537883,-0.7997226074896986,1,-3,73.02984,94859.99999999933,1559.9999999999454,74986.89323999928
5259,6459,2020-10-28 14:39:00.000003,4653.2,4707.2,-54.0,-54.3944521497916,-57.2464612822645,0.39445214979159715,2,-3,0,94859.99999999933,480.0000000001262,73906.89323999948
5260,6460,2020-10-28 14:39:59.999999,4647.8,4702.0,-54.1999999999998,-54.3869625520108,-57.2386344712737,0.18696255201100342,2,-3,0,94859.99999999933,659.9999999999454,74086.89323999928
