,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account,,,,,,,
192,1392,12:00.0,4595,4641.2,-46.2,-61.65159501,-62.15020816,15.45159501,3,-1,0,0,-5.8,-78.6676,,,,,,,
193,1393,13:00.0,4593,4640.8,-47.8,-61.62413315,-62.14404663,13.82413315,3,-1,0,0,-4.2,-77.0676,,,,,,,
194,1394,14:00.0,4593.2,4642.2,-49,-61.59889043,-62.13938385,12.59889043,3,-1,0,0,-3,-75.8676,,,,,,,
195,1395,15:00.0,4592.6,4641.4,-48.8,-61.57531207,-62.13305579,12.77531207,3,-1,0,0,-3.2,-76.0676,,,,,,,
196,1396,16:00.0,4589.8,4640,-50.2,-61.55478502,-62.12822648,11.35478502,3,-1,0,0,-1.8,-74.6676,,,,,,,
197,1397,17:00.0,4589,4637,-48,-61.52898752,-62.12173189,13.52898752,3,-1,0,0,-4,-76.8676,,,,,,,
198,1398,18:00.0,4585,4631.8,-46.8,-61.50124827,-62.11357202,14.70124827,3,-1,0,0,-5.2,-78.0676,,,,,,,
199,1399,19:00.0,4585.4,4633.6,-48.2,-61.47628294,-62.1062448,13.27628294,3,-1,0,0,-3.8,-76.6676,,,,,,,
200,1400,20:00.0,4587.2,4634.4,-47.2,-61.45020804,-62.09825146,14.25020804,3,-1,0,0,-4.8,-77.6676,,,,,,,
201,1401,21:00.0,4587.4,4633.2,-45.8,-61.41941748,-62.0907577,15.61941748,3,-1,0,0,-6.2,-79.0676,,,,,,,
202,1402,22:00.0,4585.8,4631.8,-46,-61.39140083,-62.08243131,15.39140083,3,-1,0,0,-6,-78.8676,,,,,,,
203,1403,23:00.0,4589.6,4634.2,-44.6,-61.36061026,-62.07177352,16.76061026,3,-1,0,0,-7.4,-80.2676,,,,,,,
204,1404,24:00.0,4585.8,4633.6,-47.8,-61.33287101,-62.06378018,13.53287101,3,-1,0,0,-4.2,-77.0676,,,,,,,
205,1405,25:00.0,4585.4,4633.2,-47.8,-61.30707351,-62.05528726,13.50707351,3,-1,0,0,-4.2,-77.0676,,,,,,,
206,1406,26:00.0,4588,4635,-47,-61.27877947,-62.04679434,14.27877947,3,-1,0,0,-5,-77.8676,,,,,,,
207,1407,27:00.0,4584.4,4630.8,-46.4,-61.24993065,-62.03730225,14.84993065,3,-1,0,0,-5.6,-78.4676,,,,,,,
208,1408,28:00.0,4575.8,4624.6,-48.8,-61.22385576,-62.02980849,12.42385576,3,-1,0,0,-3.2,-76.0676,,,,,,,
209,1409,29:00.0,4578.8,4627.2,-48.4,-61.20055479,-62.02248127,12.80055479,3,-1,0,0,-3.6,-76.4676,,,,,,,
210,1410,30:00.0,4579.8,4628.6,-48.8,-61.17669903,-62.01715237,12.37669903,3,-1,0,0,-3.2,-76.0676,,,,,,,
211,1411,31:00.0,4577.6,4627,-49.4,-61.15423024,-62.0113239,11.75423024,3,-1,0,0,-2.6,-75.4676,,,,,,,
212,1412,32:00.0,4575,4623.8,-48.8,-61.12981969,-62.00399667,12.32981969,3,-1,0,0,-3.2,-76.0676,,,,,,,
213,1413,33:00.0,4576.8,4624.2,-47.4,-61.10540915,-61.99633639,13.70540915,3,-1,0,0,-4.6,-77.4676,,,,,,,
214,1414,34:00.0,4573.2,4623.8,-50.6,-61.08599168,-61.99267277,10.48599168,3,-1,0,0,-1.4,-74.2676,,,,,,,
215,1415,35:00.0,4574.6,4622,-47.4,-61.0590846,-61.9856786,13.6590846,3,-1,0,0,-4.6,-77.4676,,,,,,,
216,1416,36:00.0,4575.4,4625.6,-50.2,-61.03606103,-61.97935054,10.83606103,3,-1,0,0,-1.8,-74.6676,,,,,,,
217,1417,37:00.0,4577.2,4627,-49.8,-61.01248266,-61.97285595,11.21248266,3,-1,0,0,-2.2,-75.0676,,,,,,,
218,1418,38:00.0,4580.6,4628,-47.4,-60.9852982,-61.96569525,13.5852982,3,-1,0,0,-4.6,-77.4676,,,,,,,
219,1419,39:00.0,4584.6,4631,-46.4,-60.95644938,-61.95537052,14.55644938,3,-1,0,0,-5.6,-78.4676,,,,,,,
220,1420,40:00.0,4587.4,4634.6,-47.2,-60.92787795,-61.94654455,13.72787795,3,-1,0,0,-4.8,-77.6676,,,,,,,
221,1421,41:00.0,4586.8,4636.8,-50,-60.90457698,-61.93888426,10.90457698,3,-1,0,0,-2,-74.8676,,,,,,,
222,1422,42:00.0,4586,4634,-48,-60.8776699,-61.9295587,12.8776699,3,-1,0,0,-4,-76.8676,,,,,,,
223,1423,43:00.0,4585.6,4633.6,-48,-60.84909847,-61.91990008,12.84909847,3,-1,0,0,-4,-76.8676,,,,,,,
224,1424,44:00.0,4590,4638,-48,-60.81775312,-61.91074105,12.81775312,3,-1,0,0,-4,-76.8676,,,,,,,
225,1425,45:00.0,4587.8,4636,-48.2,-60.78751734,-61.90024979,12.58751734,3,-1,0,0,-3.8,-76.6676,,,,,,,
226,1426,46:00.0,4586,4634,-48,-60.75728155,-61.89092423,12.75728155,3,-1,0,0,-4,-76.8676,,,,,,,
227,1427,47:00.0,4580.4,4629.4,-49,-60.72815534,-61.88209825,11.72815534,3,-1,0,0,-3,-75.8676,,,,,,,
228,1428,48:00.0,4583,4632.4,-49.4,-60.6998613,-61.87510408,11.2998613,3,-1,0,0,-2.6,-75.4676,,,,,,,
229,1429,49:00.0,4582.6,4631.2,-48.6,-60.67073509,-61.86661116,12.07073509,3,-1,0,0,-3.4,-76.2676,,,,,,,
230,1430,50:00.0,4584.4,4633.2,-48.8,-60.64299584,-61.85778518,11.84299584,3,-1,0,0,-3.2,-76.0676,,,,,,,
231,1431,51:00.0,4583,4631.2,-48.2,-60.61248266,-61.84962531,12.41248266,3,-1,0,0,-3.8,-76.6676,,,,,,,
232,1432,52:00.0,4578.6,4628.4,-49.8,-60.58335645,-61.84263114,10.78335645,3,-1,0,0,-2.2,-75.0676,,,,,,,
233,1433,53:00.0,4580,4629.4,-49.4,-60.55533981,-61.83447127,11.15533981,3,-1,0,0,-2.6,-75.4676,,,,,,,
234,1434,54:00.0,4579.8,4629.6,-49.8,-60.5259362,-61.8274771,10.7259362,3,-1,0,0,-2.2,-75.0676,,,,,,,
235,1435,55:00.0,4579,4629.2,-50.2,-60.49736477,-61.8203164,10.29736477,3,-1,0,0,-1.8,-74.6676,,,,,,,
236,1436,56:00.0,4578.4,4628.4,-50,-60.4668516,-61.81248959,10.4668516,3,-1,0,0,-2,-74.8676,,,,,,,
237,1437,57:00.0,4579.8,4631,-51.2,-60.4371706,-61.805995,9.237170596,3,-1,0,0,-0.8,-73.6676,,,,,,,
238,1438,58:00.0,4579,4629.8,-50.8,-60.40804438,-61.79900083,9.608044383,3,-1,0,0,-1.2,-74.0676,,,,,,,
239,1439,59:00.0,4579.2,4628,-48.8,-60.37669903,-61.79167361,11.57669903,3,-1,0,0,-3.2,-76.0676,,,,,,,
240,1440,30:00.0,4560.8,4610.8,-50,-60.34785021,-61.78484596,10.34785021,3,-1,0,0,-2,-74.8676,,,,,,,
241,1441,31:00.0,4560.8,4610.4,-49.6,-60.32177531,-61.77918401,10.72177531,3,-1,0,0,-2.4,-75.2676,,,,,,,
242,1442,32:00.0,4564.8,4614.2,-49.4,-60.29348128,-61.77085762,10.89348128,3,-1,0,0,-2.6,-75.4676,,,,,,,
243,1443,33:00.0,4567.6,4617.4,-49.8,-60.26962552,-61.76336386,10.46962552,3,-1,0,0,-2.2,-75.0676,,,,,,,
244,1444,34:00.0,4568.4,4617.6,-49.2,-60.2407767,-61.75537052,11.0407767,3,-1,0,0,-2.8,-75.6676,,,,,,,
245,1445,35:00.0,4571.4,4619.4,-48,-60.21220527,-61.74721066,12.21220527,3,-1,0,0,-4,-76.8676,,,,,,,
246,1446,36:00.0,4571,4616.6,-45.6,-60.17947295,-61.73572023,14.57947295,3,-1,0,0,-6.4,-79.2676,,,,,,,
247,1447,37:00.0,4571.4,4617.8,-46.4,-60.1481276,-61.72589509,13.7481276,3,-1,0,0,-5.6,-78.4676,,,,,,,
248,1448,38:00.0,4570,4617.4,-47.4,-60.1184466,-61.71490425,12.7184466,3,-1,0,0,-4.6,-77.4676,,,,,,,
249,1449,39:00.0,4565.2,4614.8,-49.6,-60.09098474,-61.70491257,10.49098474,3,-1,0,0,-2.4,-75.2676,,,,,,,
250,1450,40:00.0,4555,4605,-50,-60.0629681,-61.69508743,10.0629681,3,-1,0,0,-2,-74.8676,,,,,,,
251,1451,41:00.0,4556,4605.6,-49.6,-60.0368932,-61.68526228,10.4368932,3,-1,0,0,-2.4,-75.2676,,,,,,,
252,1452,42:00.0,4557.2,4606,-48.8,-60.01081831,-61.67527061,11.21081831,3,-1,0,0,-3.2,-76.0676,,,,,,,
253,1453,43:00.0,4554.8,4602,-47.2,-59.98196949,-61.66411324,12.78196949,3,-1,0,0,-4.8,-77.6676,,,,,,,
254,1454,44:00.0,4549.4,4598.4,-49,-59.95644938,-61.65478768,10.95644938,3,-1,0,0,-3,-75.8676,,,,,,,
255,1455,45:00.0,4550.2,4602,-51.8,-59.93231623,-61.64729392,8.132316227,3,-1,0,0,-0.2,-73.0676,,,,,,,
256,1456,46:00.0,4549,4599.6,-50.6,-59.90790569,-61.63896753,9.307905687,3,-1,0,0,-1.4,-74.2676,,,,,,,
257,1457,47:00.0,4552,4602.4,-50.4,-59.88432732,-61.62964197,9.484327323,3,-1,0,0,-1.6,-74.4676,,,,,,,
258,1458,48:00.0,4549,4601.6,-52.6,-59.86407767,-61.62214821,7.26407767,3,-1,0,0,0.6,-72.2676,,,,,,,
259,1459,49:00.0,4554.2,4606.2,-52,-59.8407767,-61.61415487,7.840776699,3,-1,0,0,0,-72.8676,,,,,,,
260,1460,50:00.0,4553.8,4604.2,-50.4,-59.81636616,-61.605995,9.416366158,3,-1,0,0,-1.6,-74.4676,,,,,,,
261,1461,51:00.0,4554.4,4605.4,-51,-59.79112344,-61.59833472,8.79112344,3,-1,0,0,-1,-73.8676,,,,,,,
262,1462,52:00.0,4553.2,4603.8,-50.6,-59.7667129,-61.58967527,9.166712899,3,-1,0,0,-1.4,-74.2676,,,,,,,
263,1463,53:00.0,4551.6,4602.8,-51.2,-59.7445215,-61.58068276,8.544521498,3,-1,0,0,-0.8,-73.6676,,,,,,,
264,1464,54:00.0,4554,4604,-50,-59.71983356,-61.57085762,9.719833564,3,-1,0,0,-2,-74.8676,,,,,,,
265,1465,55:00.0,4556,4606.4,-50.4,-59.69431345,-61.56169858,9.294313454,3,-1,0,0,-1.6,-74.4676,,,,,,,
266,1466,56:00.0,4555,4606,-51,-59.66990291,-61.5540383,8.669902913,3,-1,0,0,-1,-73.8676,,,,,,,
267,1467,57:00.0,4556.2,4605,-48.8,-59.64244105,-61.54221482,10.84244105,3,-1,0,0,-3.2,-76.0676,,,,,,,
268,1468,58:00.0,4557.8,4606.4,-48.6,-59.61692094,-61.53122398,11.01692094,3,-1,0,0,-3.4,-76.2676,,,,,,,
269,1469,59:00.0,4560.6,4611.6,-51,-59.59334258,-61.52306411,8.59334258,3,-1,0,0,-1,-73.8676,,,,,,,
270,1470,00:00.0,4564.4,4616,-51.6,-59.57281553,-61.51473772,7.972815534,3,-1,0,0,-0.4,-73.2676,,,,,,,
271,1471,01:00.0,4565,4615,-50,-59.54840499,-61.50441299,9.548404993,3,-1,0,0,-2,-74.8676,,,,,,,
272,1472,02:00.0,4563.2,4615,-51.8,-59.52427184,-61.49525396,7.724271845,3,-1,0,0,-0.2,-73.0676,,,,,,,
273,1473,03:00.0,4568.2,4619,-50.8,-59.49819695,-61.48576187,8.698196949,3,-1,0,0,-1.2,-74.0676,,,,,,,
274,1474,04:00.0,4573.6,4624.2,-50.6,-59.47350902,-61.47510408,8.873509015,3,-1,0,0,-1.4,-74.2676,,,,,,,
275,1475,05:00.0,4573,4623.8,-50.8,-59.45020804,-61.46561199,8.650208044,3,-1,0,0,-1.2,-74.0676,,,,,,,
276,1476,06:00.0,4574.8,4625.8,-51,-59.42690707,-61.4561199,8.426907074,3,-1,0,0,-1,-73.8676,,,,,,,
277,1477,07:00.0,4573,4621.8,-48.8,-59.39944521,-61.44363031,10.59944521,3,-1,0,0,-3.2,-76.0676,,,,,,,
278,1478,08:00.0,4571.6,4622,-50.4,-59.37725381,-61.43330558,8.977253814,3,-1,0,0,-1.6,-74.4676,,,,,,,
279,1479,09:00.0,4572.2,4624.2,-52,-59.3556172,-61.42497918,7.355617198,3,-1,0,0,0,-72.8676,,,,,,,
280,1480,10:00.0,4570.2,4623,-52.8,-59.33758669,-61.41748543,6.537586685,3,-1,0,0,0.8,-72.0676,,,,,,,
281,1481,11:00.0,4569.8,4620,-50.2,-59.31040222,-61.40749376,9.110402219,3,-1,0,0,-1.8,-74.6676,,,,,,,
282,1482,12:00.0,4568,4618.6,-50.6,-59.28571429,-61.39800167,8.685714286,3,-1,0,0,-1.4,-74.2676,,,,,,,
283,1483,13:00.0,4565.6,4615,-49.4,-59.25880721,-61.38701082,9.858807212,3,-1,0,0,-2.6,-75.4676,,,,,,,
284,1484,14:00.0,4565,4616,-51,-59.23411928,-61.37735221,8.234119279,3,-1,0,0,-1,-73.8676,,,,,,,
285,1485,15:00.0,4566.8,4618.4,-51.6,-59.20859917,-61.36869276,7.608599168,3,-1,0,0,-0.4,-73.2676,,,,,,,
286,1486,16:00.0,4563,4613.4,-50.4,-59.18085992,-61.35936719,8.780859917,3,-1,0,0,-1.6,-74.4676,,,,,,,
287,1487,17:00.0,4560,4610.8,-50.8,-59.15894591,-61.3510408,8.358945908,3,-1,0,0,-1.2,-74.0676,,,,,,,
288,1488,18:00.0,4561.2,4613.4,-52.2,-59.13453537,-61.34338052,6.934535368,3,-1,0,0,0.2,-72.6676,,,,,,,
289,1489,19:00.0,4562.6,4612.6,-50,-59.1073509,-61.33222315,9.107350902,3,-1,0,0,-2,-74.8676,,,,,,,
290,1490,20:00.0,4561.4,4611.2,-49.8,-59.07877947,-61.32223147,9.278779473,3,-1,0,0,-2.2,-75.0676,,,,,,,
291,1491,21:00.0,4562.8,4612.6,-49.8,-59.05159501,-61.31207327,9.251595007,3,-1,0,0,-2.2,-75.0676,,,,,,,
292,1492,22:00.0,4563.6,4613,-49.4,-59.02385576,-61.30041632,9.623855756,3,-1,0,0,-2.6,-75.4676,,,,,,,
293,1493,23:00.0,4564.8,4616,-51.2,-58.99778086,-61.29059117,7.79778086,3,-1,0,0,-0.8,-73.6676,,,,,,,
294,1494,24:00.0,4564.4,4615.2,-50.8,-58.97337032,-61.28159867,8.173370319,3,-1,0,0,-1.2,-74.0676,,,,,,,
295,1495,25:00.0,4567.2,4618.2,-51,-58.94674064,-61.27243963,7.946740638,3,-1,0,0,-1,-73.8676,,,,,,,
296,1496,26:00.0,4566,4616.6,-50.6,-58.92038835,-61.2621149,8.32038835,3,-1,0,0,-1.4,-74.2676,,,,,,,
297,1497,27:00.0,4566,4615.2,-49.2,-58.89098474,-61.24962531,9.690984743,3,-1,0,0,-2.8,-75.6676,,,,,,,
298,1498,28:00.0,4560.4,4609,-48.6,-58.86102635,-61.23830142,10.26102635,3,-1,0,0,-3.4,-76.2676,,,,,,,
299,1499,29:00.0,4558.2,4607.2,-49,-58.83190014,-61.22731057,9.831900139,3,-1,0,0,-3,-75.8676,,,,,,,
300,1500,30:00.0,4558.2,4608.8,-50.6,-58.80332871,-61.21898418,8.20332871,3,-1,0,0,-1.4,-74.2676,,,,,,,
301,1501,31:00.0,4558.8,4608,-49.2,-58.77475728,-61.20882598,9.574757282,3,-1,0,0,-2.8,-75.6676,,,,,,,
302,1502,32:00.0,4557.8,4609,-51.2,-58.74701803,-61.19900083,7.547018031,3,-1,0,0,-0.8,-73.6676,,,,,,,
303,1503,33:00.0,4557.6,4607.6,-50,-58.72122053,-61.1886761,8.721220527,3,-1,0,0,-2,-74.8676,,,,,,,
304,1504,34:00.0,4561.8,4610.2,-48.4,-58.69459085,-61.17751873,10.29459085,3,-1,0,0,-3.6,-76.4676,,,,,,,
305,1505,35:00.0,4567.2,4616.4,-49.2,-58.66934813,-61.16619484,9.469348128,3,-1,0,0,-2.8,-75.6676,,,,,,,
306,1506,36:00.0,4569.8,4618.6,-48.8,-58.64216366,-61.15470441,9.842163662,3,-1,0,0,-3.2,-76.0676,,,,,,,
307,1507,37:00.0,4568.6,4616.2,-47.6,-58.61331484,-61.1427144,11.01331484,3,-1,0,0,-4.4,-77.2676,,,,,,,
308,1508,38:00.0,4566.6,4614.8,-48.2,-58.5852982,-61.13105745,10.3852982,3,-1,0,0,-3.8,-76.6676,,,,,,,
309,1509,39:00.0,4562.6,4611.6,-49,-58.55839112,-61.11956703,9.558391123,3,-1,0,0,-3,-75.8676,,,,,,,
310,1510,40:00.0,4562,4610.6,-48.6,-58.53092926,-61.10791007,9.930929265,3,-1,0,0,-3.4,-76.2676,,,,,,,
311,1511,41:00.0,4562.2,4610.4,-48.2,-58.50152566,-61.09592007,10.30152566,3,-1,0,0,-3.8,-76.6676,,,,,,,
312,1512,42:00.0,4561.2,4608.8,-47.6,-58.47434119,-61.08343047,10.87434119,3,-1,0,0,-4.4,-77.2676,,,,,,,
313,1513,43:00.0,4564,4613.8,-49.8,-58.4482663,-61.07360533,8.648266297,3,-1,0,0,-2.2,-75.0676,,,,,,,
314,1514,44:00.0,4567.8,4616,-48.2,-58.41775312,-61.0621149,10.21775312,3,-1,0,0,-3.8,-76.6676,,,,,,,
315,1515,45:00.0,4564.8,4613.6,-48.8,-58.39223301,-61.05162365,9.59223301,3,-1,0,0,-3.2,-76.0676,,,,,,,
316,1516,46:00.0,4563.2,4611.2,-48,-58.36255201,-61.03996669,10.36255201,3,-1,0,0,-4,-76.8676,,,,,,,
317,1517,47:00.0,4563.6,4611.6,-48,-58.33647712,-61.02764363,10.33647712,3,-1,0,0,-4,-76.8676,,,,,,,
318,1518,48:00.0,4564.4,4611.8,-47.4,-58.30402219,-61.0173189,10.90402219,3,-1,0,0,-4.6,-77.4676,,,,,,,
319,1519,49:00.0,4568.6,4616.2,-47.6,-58.27572816,-61.00516236,10.67572816,3,-1,0,0,-4.4,-77.2676,,,,,,,
320,1520,50:00.0,4574.8,4622.6,-47.8,-58.24715673,-60.9958368,10.44715673,3,-1,0,0,-4.2,-77.0676,,,,,,,
321,1521,51:00.0,4567.8,4616.8,-49,-58.21997226,-60.98651124,9.219972261,3,-1,0,0,-3,-75.8676,,,,,,,
322,1522,52:00.0,4566.6,4616.2,-49.6,-58.19500693,-60.97651957,8.595006935,3,-1,0,0,-2.4,-75.2676,,,,,,,
323,1523,53:00.0,4568.2,4618.4,-50.2,-58.17004161,-60.967194,7.970041609,3,-1,0,0,-1.8,-74.6676,,,,,,,
324,1524,54:00.0,4568.4,4617.4,-49,-58.14341193,-60.95736886,9.143411928,3,-1,0,0,-3,-75.8676,,,,,,,
325,1525,55:00.0,4569,4616.6,-47.6,-58.11567268,-60.94537885,10.51567268,3,-1,0,0,-4.4,-77.2676,,,,,,,
326,1526,56:00.0,4565.6,4614.2,-48.6,-58.08793343,-60.93388843,9.487933426,3,-1,0,0,-3.4,-76.2676,,,,,,,
327,1527,57:00.0,4564,4613.8,-49.8,-58.06241331,-60.92306411,8.262413315,3,-1,0,0,-2.2,-75.0676,,,,,,,
328,1528,58:00.0,4567.8,4617.6,-49.8,-58.03800277,-60.91323897,8.238002774,3,-1,0,0,-2.2,-75.0676,,,,,,,
329,1529,59:00.0,4569.8,4620.2,-50.4,-58.01553398,-60.9050791,7.615533981,3,-1,0,0,-1.6,-74.4676,,,,,,,
330,1530,00:00.0,4573,4621.8,-48.8,-57.98945908,-60.89275604,9.189459085,3,-1,0,0,-3.2,-76.0676,,,,,,,
331,1531,01:00.0,4577,4626,-49,-57.96366158,-60.88193172,8.963661581,3,-1,0,0,-3,-75.8676,,,,,,,
332,1532,02:00.0,4573.6,4624.4,-50.8,-57.93952843,-60.87227311,7.139528433,3,-1,0,0,-1.2,-74.0676,,,,,,,
333,1533,03:00.0,4573,4623.4,-50.4,-57.91622746,-60.86394671,7.516227462,3,-1,0,0,-1.6,-74.4676,,,,,,,
334,1534,04:00.0,4570.4,4622.2,-51.8,-57.89431345,-60.85562032,6.094313454,3,-1,0,0,-0.2,-73.0676,,,,,,,
335,1535,05:00.0,4578.8,4629.4,-50.6,-57.87156727,-60.84612823,7.271567268,3,-1,0,0,-1.4,-74.2676,,,,,,,
336,1536,06:00.0,4577.2,4628.8,-51.6,-57.84993065,-60.83613655,6.249930652,3,-1,0,0,-0.4,-73.2676,,,,,,,
337,1537,07:00.0,4574.2,4624.8,-50.6,-57.82496533,-60.82731057,7.224965326,3,-1,0,0,-1.4,-74.2676,,,,,,,
338,1538,08:00.0,4575.6,4624.2,-48.6,-57.79778086,-60.81565362,9.19778086,3,-1,0,0,-3.4,-76.2676,,,,,,,
339,1539,09:00.0,4572.4,4622.2,-49.8,-57.77142857,-60.80616153,7.971428571,3,-1,0,0,-2.2,-75.0676,,,,,,,
340,1540,10:00.0,4575.6,4625.4,-49.8,-57.74507628,-60.7958368,7.945076283,3,-1,0,0,-2.2,-75.0676,,,,,,,
341,1541,11:00.0,4574.8,4624.6,-49.8,-57.71705964,-60.78634471,7.917059639,3,-1,0,0,-2.2,-75.0676,,,,,,,
342,1542,12:00.0,4574.2,4624.2,-50,-57.68987517,-60.77568693,7.689875173,3,-1,0,0,-2,-74.8676,,,,,,,
343,1543,13:00.0,4575,4628.6,-53.6,-57.66823856,-60.77002498,4.068238558,3,-1,0,0,1.6,-71.2676,,,,,,,
344,1544,14:00.0,4587.6,4637,-49.4,-57.64244105,-60.76136553,8.242441054,3,-1,0,0,-2.6,-75.4676,,,,,,,
345,1545,15:00.0,4586.4,4637.6,-51.2,-57.61997226,-60.75253955,6.419972261,3,-1,0,0,-0.8,-73.6676,,,,,,,
346,1546,16:00.0,4585.2,4635.4,-50.2,-57.59556172,-60.74138218,7.39556172,3,-1,0,0,-1.8,-74.6676,,,,,,,
347,1547,17:00.0,4587.2,4636.8,-49.6,-57.56865465,-60.73105745,7.968654646,3,-1,0,0,-2.4,-75.2676,,,,,,,
348,1548,18:00.0,4589.8,4639.2,-49.4,-57.53980583,-60.72023314,8.139805825,3,-1,0,0,-2.6,-75.4676,,,,,,,
349,1549,19:00.0,4591.2,4641.4,-50.2,-57.51317614,-60.71190674,7.313176144,3,-1,0,0,-1.8,-74.6676,,,,,,,
350,1550,20:00.0,4597,4645,-48,-57.48377254,-60.69958368,9.483772538,3,-1,0,0,-4,-76.8676,,,,,,,
351,1551,21:00.0,4600.6,4649.8,-49.2,-57.45575589,-60.69025812,8.255755895,3,-1,0,0,-2.8,-75.6676,,,,,,,
352,1552,22:00.0,4595.2,4645.6,-50.4,-57.43023578,-60.68143214,7.030235784,3,-1,0,0,-1.6,-74.4676,,,,,,,
353,1553,23:00.0,4596.4,4645.2,-48.8,-57.40332871,-60.67144047,8.60332871,3,-1,0,0,-3.2,-76.0676,,,,,,,
354,1554,24:00.0,4594.4,4643.6,-49.2,-57.37725381,-60.66128226,8.177253814,3,-1,0,0,-2.8,-75.6676,,,,,,,
355,1555,25:00.0,4592.6,4641.4,-48.8,-57.3517337,-60.65228976,8.551733703,3,-1,0,0,-3.2,-76.0676,,,,,,,
356,1556,26:00.0,4587.8,4637.8,-50,-57.32704577,-60.64396336,7.32704577,3,-1,0,0,-2,-74.8676,,,,,,,
357,1557,27:00.0,4585.6,4636.2,-50.6,-57.30263523,-60.63447127,6.702635229,3,-1,0,0,-1.4,-74.2676,,,,,,,
358,1558,28:00.0,4583,4634.6,-51.6,-57.27628294,-60.62531224,5.67628294,3,-1,0,0,-0.4,-73.2676,,,,,,,
359,1559,29:00.0,4586.4,4633.4,-47,-57.24493759,-60.61165695,10.24493759,3,-1,0,0,-5,-77.8676,,,,,,,
360,1560,00:00.0,4579.4,4627,-47.6,-57.21525659,-60.59916736,9.615256588,3,-1,0,0,-4.4,-77.2676,,,,,,,
361,1561,01:00.0,4577.8,4627.2,-49.4,-57.18807212,-60.59100749,7.788072122,3,-1,0,0,-2.6,-75.4676,,,,,,,
362,1562,02:00.0,4578.2,4627.2,-49,-57.16005548,-60.58018318,8.160055479,3,-1,0,0,-3,-75.8676,,,,,,,
363,1563,03:00.0,4578.2,4627.6,-49.4,-57.1331484,-60.57085762,7.733148405,3,-1,0,0,-2.6,-75.4676,,,,,,,
364,1564,04:00.0,4573.8,4621,-47.2,-57.10291262,-60.55936719,9.902912621,3,-1,0,0,-4.8,-77.6676,,,,,,,
365,1565,05:00.0,4574.2,4621.6,-47.4,-57.07545076,-60.5480433,9.675450763,3,-1,0,0,-4.6,-77.4676,,,,,,,
366,1566,06:00.0,4577.4,4625,-47.6,-57.04965326,-60.53572023,9.449653259,3,-1,0,0,-4.4,-77.2676,,,,,,,
367,1567,07:00.0,4575,4623,-48,-57.02330097,-60.52522898,9.023300971,3,-1,0,0,-4,-76.8676,,,,,,,
368,1568,08:00.0,4573,4621.8,-48.8,-56.99805825,-60.51507077,8.198058252,3,-1,0,0,-3.2,-76.0676,,,,,,,
369,1569,09:00.0,4571,4620.2,-49.2,-56.97226075,-60.50424646,7.772260749,3,-1,0,0,-2.8,-75.6676,,,,,,,
370,1570,10:00.0,4570.6,4619.6,-49,-56.94479889,-60.49325562,7.94479889,3,-1,0,0,-3,-75.8676,,,,,,,
371,1571,11:00.0,4574,4621.4,-47.4,-56.91678225,-60.48109908,9.516782247,3,-1,0,0,-4.6,-77.4676,,,,,,,
372,1572,12:00.0,4570.8,4618.8,-48,-56.889043,-60.4704413,8.889042996,3,-1,0,0,-4,-76.8676,,,,,,,
373,1573,13:00.0,4568.6,4617.4,-48.8,-56.86241331,-60.46161532,8.062413315,3,-1,0,0,-3.2,-76.0676,,,,,,,
374,1574,14:00.0,4569.4,4619.4,-50,-56.83828017,-60.45345545,6.838280166,3,-1,0,0,-2,-74.8676,,,,,,,
375,1575,15:00.0,4572.6,4620.8,-48.2,-56.81192788,-60.44263114,8.611927878,3,-1,0,0,-3.8,-76.6676,,,,,,,
376,1576,16:00.0,4569.2,4618.6,-49.4,-56.78696255,-60.43330558,7.386962552,3,-1,0,0,-2.6,-75.4676,,,,,,,
377,1577,17:00.0,4572.4,4621.4,-49,-56.76061026,-60.42314738,7.760610264,3,-1,0,0,-3,-75.8676,,,,,,,
378,1578,18:00.0,4572,4621.2,-49.2,-56.73398058,-60.41199001,7.533980583,3,-1,0,0,-2.8,-75.6676,,,,,,,
379,1579,19:00.0,4569.8,4618.6,-48.8,-56.70624133,-60.40099917,7.906241331,3,-1,0,0,-3.2,-76.0676,,,,,,,
380,1580,20:00.0,4570,4619.8,-49.8,-56.68072122,-60.38967527,6.880721221,3,-1,0,0,-2.2,-75.0676,,,,,,,
381,1581,21:00.0,4568.6,4618.2,-49.6,-56.65520111,-60.3785179,7.05520111,3,-1,0,0,-2.4,-75.2676,,,,,,,
382,1582,22:00.0,4567.2,4617,-49.8,-56.63134535,-60.36786012,6.831345354,3,-1,0,0,-2.2,-75.0676,,,,,,,
383,1583,23:00.0,4570,4618.8,-48.8,-56.6036061,-60.35836803,7.803606103,3,-1,0,0,-3.2,-76.0676,,,,,,,
384,1584,24:00.0,4568.8,4618.8,-50,-56.57697642,-60.34704413,6.576976422,3,-1,0,0,-2,-74.8676,,,,,,,
385,1585,25:00.0,4572.4,4621.6,-49.2,-56.55006935,-60.33588676,7.350069348,3,-1,0,0,-2.8,-75.6676,,,,,,,
386,1586,26:00.0,4569.8,4619,-49.2,-56.52011096,-60.32622814,7.320110957,3,-1,0,0,-2.8,-75.6676,,,,,,,
387,1587,27:00.0,4569.8,4620.2,-50.4,-56.49431345,-60.31606994,6.094313454,3,-1,0,0,-1.6,-74.4676,,,,,,,
